nat_demand,holiday,school,avg_T2M,avg_QV2M,avg_TQL,avg_W2M,season,month,day_of_week,hour_of_day,is_weekend,year,nat_demand_1hr_lag,nat_demand_24hr_lag,nat_demand_1week_lag
1280.4108,0,1,24.874149576822944,0.01827961,0.21187337166666667,8.862678418474857,3,10,3,18,0,2016,1230.2068,1229.8453,1330.9516
1267.9936,0,1,24.56232096354169,0.018272381333333334,0.20908609833333333,8.683547420407214,3,10,3,19,0,2016,1280.4108,1213.6203999999998,1322.5187
1216.6191,0,1,24.42352701822919,0.01826521,0.21570841333333335,8.461590407469354,3,10,3,20,0,2016,1267.9936,1164.7817,1291.9417
1171.3759,0,1,24.338769531250023,0.018255713666666666,0.23150634666666667,8.381470990877427,3,10,3,21,0,2016,1216.6191,1113.0202,1246.1022
1115.0035,0,1,24.252669270833355,0.018228478666666666,0.24058024000000003,8.287551085562624,3,10,3,22,0,2016,1171.3759,1055.7723,1185.1569
1056.1206,0,1,24.173883056640648,0.018209139666666666,0.24552409,8.245909320598798,3,10,3,23,0,2016,1115.0035,992.3292,1118.9883
974.9507,0,1,24.09095662434898,0.018171491666666664,0.2481892933333333,8.339580473707715,3,10,4,0,0,2016,1056.1206,932.4437,1059.2664
930.8589,0,1,24.006921386718773,0.018103071,0.2478434233333333,8.40419922952347,3,10,4,1,0,2016,974.9507,899.1397,1005.1282
912.8137,0,1,23.942417399088566,0.018037506666666665,0.25077311333333335,8.387626877860786,3,10,4,2,0,2016,930.8589,872.9522,984.2896
889.3113000000001,0,1,23.900018310546898,0.017977140333333332,0.2493082666666667,8.334270369012698,3,10,4,3,0,2016,912.8137,862.5456999999999,958.6175
889.3598,0,1,23.836053466796898,0.017898798666666663,0.24251302,7.739836897115723,3,10,4,4,0,2016,889.3113000000001,861.2165,945.4849
898.1850000000001,0,1,23.790999348958355,0.017830297666666665,0.22570801,6.957187779730575,3,10,4,5,0,2016,889.3598,886.2146,968.6005
908.015,0,1,23.81831258138023,0.017824857666666666,0.21278889999999998,6.572378594718452,3,10,4,6,0,2016,898.1850000000001,900.2704,977.4936
1040.0147,0,1,24.536360677083355,0.018225938666666667,0.21339925,8.019531058581691,3,10,4,7,0,2016,908.015,1038.9462,1108.9404
1234.8874,0,1,25.28638102213544,0.018400274999999997,0.21830241000000003,9.363232527940303,3,10,4,8,0,2016,1040.0147,1211.5039,1313.7585
1341.4434,0,1,26.214685058593773,0.018353395666666664,0.22192382666666668,9.83702748384342,3,10,4,9,0,2016,1234.8874,1294.507,1424.1248
1416.0722999999998,0,1,27.039229329427105,0.018370236666666668,0.22491454666666666,10.3533914941313,3,10,4,10,0,2016,1341.4434,1363.7798,1503.3931
1446.4579,0,1,27.527876790364612,0.018394919,0.23557535999999998,11.029319442443162,3,10,4,11,0,2016,1416.0722999999998,1407.0916,1522.0801
1438.231,0,1,27.61854451497398,0.018391878333333334,0.24294026333333332,11.4471446541453,3,10,4,12,0,2016,1446.4579,1398.2283,1498.9549
1462.7012,0,1,27.615584309895855,0.018406904333333335,0.25913493,11.604714553582001,3,10,4,13,0,2016,1438.231,1418.9987999999998,1505.7139
1459.5043999999998,0,1,27.29920857747398,0.018450028,0.2612711566666666,11.50464732560272,3,10,4,14,0,2016,1462.7012,1415.9467,1496.7115
1436.4552,0,1,26.864719645182316,0.018457575666666667,0.26944987000000004,11.213318200425357,3,10,4,15,0,2016,1459.5043999999998,1379.3898,1449.2375
1372.617,0,1,26.329441324869816,0.018419147666666667,0.26890055333333335,10.70725793985392,3,10,4,16,0,2016,1436.4552,1305.4937,1359.428
1281.281,0,1,25.684208170572944,0.01849023,0.25459798,9.44212810596003,3,10,4,17,0,2016,1372.617,1230.2068,1262.1229
1312.7573,0,1,24.975630696614612,0.018528534,0.23659260999999998,7.493128694991596,3,10,4,18,0,2016,1281.281,1280.4108,1301.1151
1299.35,0,1,24.677280680338566,0.018442469,0.20662434666666665,6.894526604517748,3,10,4,19,0,2016,1312.7573,1267.9936,1274.2531
1263.2177,0,1,24.523828125000023,0.01835919033333333,0.180603025,6.580738851696456,3,10,4,20,0,2016,1299.35,1216.6191,1194.2686
1194.0939999999998,0,1,24.423384602864612,0.018273573,0.16163126666666666,6.439696063365644,3,10,4,21,0,2016,1263.2177,1171.3759,1184.644
1130.9683,0,1,24.30250447591148,0.018197732333333334,0.14591979733333335,6.334910664923001,3,10,4,22,0,2016,1194.0939999999998,1115.0035,1134.3376
1081.132,0,1,24.17725016276044,0.018111867666666667,0.14535013666666666,6.41924596918912,3,10,4,23,0,2016,1130.9683,1056.1206,1071.3254
1033.3029,0,1,24.045454915364612,0.018021077666666666,0.14886474800000002,6.568922972207136,3,10,5,0,1,2016,1081.132,974.9507,1017.7802
989.3221,0,1,23.908329264322944,0.01792777766666667,0.14345296,6.641356036453665,3,10,5,1,1,2016,1033.3029,930.8589,979.5837
947.5555,0,1,23.7861267089844,0.017829134333333333,0.138112385,6.566155943373857,3,10,5,2,1,2016,989.3221,912.8137,947.1495
933.9828,0,1,23.703902180989612,0.017733036666666667,0.13816324833333335,6.281333901339342,3,10,5,3,1,2016,947.5555,889.3113000000001,927.422
914.0644,0,1,23.64752604166669,0.017649575333333334,0.131368,5.603519565704243,3,10,5,4,1,2016,933.9828,889.3598,906.9531
922.132,0,1,23.607588704427105,0.01756279266666667,0.12459309666666667,4.901302942220435,3,10,5,5,1,2016,914.0644,898.1850000000001,914.5133
898.3527,0,1,23.600030517578148,0.017491204666666666,0.12528483,4.417765898586022,3,10,5,6,1,2016,922.132,908.015,892.8549
979.3759,0,1,24.2565856933594,0.017918048333333336,0.13684082,4.949339188736821,3,10,5,7,1,2016,898.3527,1040.0147,972.8448
1109.0741,0,1,24.90008951822919,0.018077623333333334,0.15785726,5.81105984492618,3,10,5,8,1,2016,979.3759,1234.8874,1106.9981
1189.2131,0,1,25.61969401041669,0.018053424,0.1747436533333333,6.082066023369909,3,10,5,9,1,2016,1109.0741,1341.4434,1214.9599
1255.7542,0,1,26.35260416666669,0.017973614333333335,0.1999308266666667,6.300686209014998,3,10,5,10,1,2016,1189.2131,1416.0722999999998,1291.0032
1257.4417,0,1,26.91717936197919,0.018061951333333336,0.22009277333333332,6.582075382195029,3,10,5,11,1,2016,1255.7542,1446.4579,1296.9164999999998
1225.8913,0,1,27.251814778645855,0.01809946733333333,0.23461914000000003,6.816868317688229,3,10,5,12,1,2016,1257.4417,1438.231,1259.6125
1193.9918,0,1,27.361108398437523,0.018116780666666665,0.24857585000000001,6.93383796915612,3,10,5,13,1,2016,1225.8913,1462.7012,1227.3238
1166.2706,0,1,27.099755859375023,0.018172422666666663,0.25852457666666667,6.907295351200638,3,10,5,14,1,2016,1193.9918,1459.5043999999998,1198.2208
1125.9721000000002,0,1,26.677229817708355,0.018230718666666666,0.2580363,6.687827288393277,3,10,5,15,1,2016,1166.2706,1436.4552,1173.3514
1100.9836,0,1,26.21182657877607,0.018261277666666666,0.248148602,6.1638848272217714,3,10,5,16,1,2016,1125.9721000000002,1372.617,1140.2956
1096.1862,0,1,25.700667317708355,0.018332848333333332,0.224873862,5.239617680908572,3,10,5,17,1,2016,1100.9836,1281.281,1124.8255
1182.6008,0,1,25.178491210937523,0.018422541666666667,0.195098878,4.26960305572261,3,10,5,18,1,2016,1096.1862,1312.7573,1205.4493
1164.6759,0,1,24.965539550781276,0.018316154666666664,0.17961629133333332,4.144972771717457,3,10,5,19,1,2016,1182.6008,1299.35,1200.8371
1137.5492,0,1,24.844903564453148,0.01821488233333333,0.187316895,4.162413307548651,3,10,5,20,1,2016,1164.6759,1263.2177,1160.2735
1090.2916,0,1,24.762841796875023,0.01807025333333333,0.178329469,4.1754861071556455,3,10,5,21,1,2016,1137.5492,1194.0939999999998,1137.5121
1046.2728,0,1,24.6589294433594,0.017979184999999998,0.168141685,4.080780014377896,3,10,5,22,1,2016,1090.2916,1130.9683,1072.8682
999.3512,0,1,24.545332845052105,0.017888282333333335,0.15889485466666667,3.945246664426248,3,10,5,23,1,2016,1046.2728,1081.132,1022.9501
950.9826,0,1,24.422937011718773,0.017823028666666667,0.1574300133333333,3.865760386469274,3,10,6,0,1,2016,999.3512,1033.3029,984.4321
907.2106,0,1,24.313460286458355,0.017778299333333334,0.15915934333333334,3.852299774500178,3,10,6,1,1,2016,950.9826,989.3221,950.9006
873.4676,0,1,24.242262776692737,0.017742667666666666,0.17011515333333335,3.805428838066035,3,10,6,2,1,2016,907.2106,947.5555,921.5222
859.1264,0,1,24.188531494140648,0.017722007333333335,0.18553670666666666,3.6349196513529627,3,10,6,3,1,2016,873.4676,933.9828,907.1467
847.7048,0,1,24.128472900390648,0.017678647666666665,0.19664510166666668,3.368924767316599,3,10,6,4,1,2016,859.1264,914.0644,883.9271
842.7175,0,1,24.065209960937523,0.017587219666666667,0.19843546666666667,2.9643256795713655,3,10,6,5,1,2016,847.7048,922.132,880.1593
803.6365000000001,0,1,24.02148844401044,0.017511035666666664,0.19023641,2.640658176809838,3,10,6,6,1,2016,842.7175,898.3527,845.2816
835.4062,0,1,24.51114298502607,0.017986642,0.17988077666666666,2.5548673791634964,3,10,6,7,1,2016,803.6365000000001,979.3759,883.8264999999999
898.6564,0,1,25.303125000000023,0.018289170333333337,0.19143677,2.8910701530491196,3,10,6,8,1,2016,835.4062,1109.0741,955.417
975.9823,0,1,26.074426269531276,0.018304278666666667,0.19702148333333333,2.699866831449478,3,10,6,9,1,2016,898.6564,1189.2131,1019.8508
1042.979,0,1,26.742333984375023,0.017889733333333335,0.20308430666666666,2.6842500919105396,3,10,6,10,1,2016,975.9823,1255.7542,1081.6666
1097.9633,0,1,27.2724548339844,0.017691097,0.20878092666666667,3.1467008229555877,3,10,6,11,1,2016,1042.979,1257.4417,1128.2887
1105.5932,0,1,27.64326375325523,0.01782549933333333,0.22886149,4.090378351100565,3,10,6,12,1,2016,1097.9633,1225.8913,1124.1254
1125.5539,0,1,27.691247558593773,0.01801311,0.24674479333333332,4.956303206890042,3,10,6,13,1,2016,1105.5932,1193.9918,1111.6829
1113.6074,0,1,27.384138997395855,0.018223517333333335,0.24804687666666667,5.8002598354342085,3,10,6,14,1,2016,1125.5539,1166.2706,1078.9408
1088.9185,0,1,26.931980387369816,0.018411284666666666,0.24564616000000003,6.625009746387534,3,10,6,15,1,2016,1113.6074,1125.9721000000002,1051.0889
1080.6127,0,1,26.463972981770855,0.01860701066666667,0.23307291666666666,6.823338723623137,3,10,6,16,1,2016,1088.9185,1100.9836,1041.6725
1082.2962,0,1,25.964318847656276,0.018851069333333335,0.21697997666666669,6.512242413247918,3,10,6,17,1,2016,1080.6127,1096.1862,1052.1509
1151.6532,0,1,25.43824666341148,0.019072606333333332,0.20164998666666667,5.810381483618919,3,10,6,18,1,2016,1082.2962,1182.6008,1148.6609
1149.0358,0,1,25.153853352864612,0.01904983,0.18601481,5.754385604401963,3,10,6,19,1,2016,1151.6532,1164.6759,1153.1694
1136.7700000000002,0,1,24.951450602213566,0.018996994333333333,0.17020670666666668,5.728649682863104,3,10,6,20,1,2016,1149.0358,1137.5492,1142.7683
1110.7692,0,1,24.800317382812523,0.018917074333333336,0.15323893333333333,5.801772857510241,3,10,6,21,1,2016,1136.7700000000002,1090.2916,1122.0094
1065.9166,0,1,24.683394368489612,0.01882698966666667,0.14693196866666666,6.086350869969462,3,10,6,22,1,2016,1110.7692,1046.2728,1065.2697
1007.9955,0,1,24.552362060546898,0.018727121333333333,0.14203898,6.595030700246269,3,10,6,23,1,2016,1065.9166,999.3512,1004.2021
959.942,0,1,24.398645019531276,0.018618251000000002,0.12845866,7.06394489221399,3,10,0,0,0,2016,1007.9955,950.9826,960.3402
923.7835,0,1,24.2468200683594,0.018496132,0.11690266999999999,6.964321863655013,3,10,0,1,0,2016,959.942,907.2106,917.5264
902.275,0,1,24.08984781901044,0.018351860999999997,0.12760416533333332,6.435327976332107,3,10,0,2,0,2016,923.7835,873.4676,901.7983
891.2039,0,1,23.976668294270855,0.01824391066666667,0.16367594500000002,6.074611192269369,3,10,0,3,0,2016,902.275,859.1264,883.2853
891.5195,0,1,23.970503743489612,0.018216532333333334,0.18270874133333334,5.80784354397532,3,10,0,4,0,2016,891.2039,847.7048,883.2230000000001
921.1552,0,1,23.991428629557316,0.018198469999999998,0.17940267,5.689958467023048,3,10,0,5,0,2016,891.5195,842.7175,911.2499
930.4367,0,1,24.039280192057316,0.018222208,0.16523234333333334,5.893485937181626,3,10,0,6,0,2016,921.1552,803.6365000000001,925.2257
1055.5265,0,1,24.63690592447919,0.018635171666666665,0.14835612133333334,7.2728412131717555,3,10,0,7,0,2016,930.4367,835.4062,1082.0657
1251.6404,0,1,25.212365722656276,0.018916273,0.13211059433333336,8.604177698944296,3,10,0,8,0,2016,1055.5265,898.6564,1293.5602
1358.4944,0,1,25.807580566406276,0.01912886766666667,0.13710530666666668,9.340936174182767,3,10,0,9,0,2016,1251.6404,975.9823,1393.9002
1433.4485,0,1,26.317671712239612,0.019163652333333333,0.167368568,9.961577325486516,3,10,0,10,0,2016,1358.4944,1042.979,1461.3018000000002
1467.9333,0,1,26.61517740885419,0.019053339666666665,0.21124268166666668,10.275028392867696,3,10,0,11,0,2016,1433.4485,1097.9633,1519.1571
1443.6932,0,1,26.64258219401044,0.018986317000000003,0.23681640666666667,10.442518012202866,3,10,0,12,0,2016,1467.9333,1105.5932,1505.4435
1432.4851999999998,0,1,26.519250488281276,0.018939805,0.25343831333333333,10.640171486369502,3,10,0,13,0,2016,1443.6932,1125.5539,1501.5014
1404.1439,0,1,26.355452473958355,0.018888152666666668,0.2599283866666667,10.643784066984928,3,10,0,14,0,2016,1432.4851999999998,1113.6074,1488.9784
1362.3571,0,1,26.179050699869816,0.018831730333333335,0.24774170000000004,10.357017306600111,3,10,0,15,0,2016,1404.1439,1088.9185,1445.3299
1294.6284999999998,0,1,25.92921346028648,0.018846806666666664,0.21964518333333335,9.828127764758813,3,10,0,16,0,2016,1362.3571,1080.6127,1387.3466
1222.6833,0,1,25.563043212890648,0.018900327999999997,0.19276936666666666,9.069833270133897,3,10,0,17,0,2016,1294.6284999999998,1082.2962,1301.3
1254.9935,0,1,25.161340332031276,0.019005088333333333,0.17867024333333334,8.535934836479685,3,10,0,18,0,2016,1222.6833,1151.6532,1345.8605
1226.9249,0,1,24.979536946614612,0.018917019333333333,0.17199707,8.98960066422839,3,10,0,19,0,2016,1254.9935,1149.0358,1331.9665
1189.9070000000002,0,1,24.851373291015648,0.018834479666666668,0.17272949666666668,9.373657840262688,3,10,0,20,0,2016,1226.9249,1136.7700000000002,1294.0263
1140.2376,0,1,24.737654622395855,0.018793012333333334,0.17919922000000002,9.792832217646074,3,10,0,21,0,2016,1189.9070000000002,1110.7692,1259.1136
1085.398,0,1,24.63135172526044,0.018754375333333333,0.18511962666666668,9.984206959682252,3,10,0,22,0,2016,1140.2376,1065.9166,1191.4345
1022.1499,0,1,24.515913899739612,0.018667509333333335,0.18727620333333336,10.319462006154852,3,10,0,23,0,2016,1085.398,1007.9955,1122.5359
960.5032,0,1,24.374251302083355,0.018504508333333336,0.19687906666666666,10.72752432106756,3,11,1,0,0,2016,1022.1499,959.942,1020.171
924.1583,0,1,24.211643473307316,0.018325502666666667,0.20214843666666668,10.750578089533143,3,11,1,1,0,2016,960.5032,923.7835,978.5862
884.4847,0,1,24.09027506510419,0.018211810666666665,0.2098795566666667,10.466892780925937,3,11,1,2,0,2016,924.1583,902.275,948.64
883.2997,0,1,24.022678629557316,0.018155976666666667,0.21631876333333336,10.02991674216524,3,11,1,3,0,2016,884.4847,891.2039,921.221
884.2716,0,1,23.997094726562523,0.018125003333333334,0.221934,9.181339833057242,3,11,1,4,0,2016,883.2997,891.5195,908.1284
915.9598,0,1,23.992405192057316,0.018098467333333337,0.2201945,8.35782473666848,3,11,1,5,0,2016,884.2716,921.1552,928.1855
931.5378,0,1,24.018680826822944,0.018096597000000002,0.22861734666666667,7.915718827693165,3,11,1,6,0,2016,915.9598,930.4367,928.442
1047.9963,0,1,24.41870524088544,0.018328682333333332,0.21468099,8.751806523817018,3,11,1,7,0,2016,931.5378,1055.5265,1084.0616
1204.9378,0,1,24.916894531250023,0.018558564666666666,0.2170104966666667,9.962325163322083,3,11,1,8,0,2016,1047.9963,1251.6404,1252.7659
1271.0046,0,1,25.344110107421898,0.018704966,0.20643107333333333,11.00457010813939,3,11,1,9,0,2016,1204.9378,1358.4944,1379.8562
1340.7245,0,1,25.679081217447944,0.01881101533333333,0.21907552,11.864624258335994,3,11,1,10,0,2016,1271.0046,1433.4485,1431.2281
1364.5894,0,1,25.85768025716148,0.018832946333333333,0.24277750666666664,12.535212007196144,3,11,1,11,0,2016,1340.7245,1467.9333,1440.9294
1346.435,0,1,25.90016072591148,0.018753233333333334,0.25244140333333337,12.848086920861283,3,11,1,12,0,2016,1364.5894,1443.6932,1421.9378000000002
1359.2496999999998,0,1,25.833215332031276,0.01863814633333333,0.25756836,12.828607932915135,3,11,1,13,0,2016,1346.435,1432.4851999999998,1386.4338
1354.8642,0,1,25.649509684244816,0.018530843333333335,0.25616455,12.49744002567691,3,11,1,14,0,2016,1359.2496999999998,1404.1439,1383.5636000000002
1312.4899,0,1,25.405562337239612,0.018487032666666667,0.23986816333333336,11.82611143596973,3,11,1,15,0,2016,1354.8642,1362.3571,1344.8303
1247.1974,0,1,25.131453450520855,0.018519637000000002,0.22143554666666668,10.843804478286666,3,11,1,16,0,2016,1312.4899,1294.6284999999998,1284.8391
1186.5096,0,1,24.819167073567737,0.018600913,0.20522054,9.659261193361901,3,11,1,17,0,2016,1247.1974,1222.6833,1203.7677
1218.7356,0,1,24.43177693684898,0.018514716333333334,0.19582112666666665,8.835878383988275,3,11,1,18,0,2016,1186.5096,1254.9935,1270.4258
1197.0691,0,1,24.254907226562523,0.018360727333333333,0.18306477666666665,9.084483866861776,3,11,1,19,0,2016,1218.7356,1226.9249,1271.3488
1153.4618,0,1,24.163425699869816,0.018240472999999997,0.17484537666666666,9.235767177399106,3,11,1,20,0,2016,1197.0691,1189.9070000000002,1216.9465
1103.3813,0,1,24.098026529947944,0.018136112333333333,0.1879069,9.388858562104621,3,11,1,21,0,2016,1153.4618,1140.2376,1176.9288
1043.7327,0,1,24.018650309244816,0.018039713333333332,0.21079508666666666,9.168744590548672,3,11,1,22,0,2016,1103.3813,1085.398,1118.1956
981.7453,0,1,23.928837076822944,0.01795407166666667,0.22503662333333332,9.034937101156329,3,11,1,23,0,2016,1043.7327,1022.1499,1047.1211
915.9817,0,1,23.846978759765648,0.017868460666666666,0.22658284666666664,9.07546411639912,3,11,2,0,0,2016,981.7453,960.5032,991.6052
867.9721999999999,0,1,23.748651123046898,0.017771217333333336,0.22314453,8.917121717632147,3,11,2,1,0,2016,915.9817,924.1583,949.4808
858.4777,0,1,23.662398274739612,0.017669301666666668,0.22631836333333333,8.615771338338842,3,11,2,2,0,2016,867.9721999999999,884.4847,923.6559
850.8847,0,1,23.56654256184898,0.017563126999999998,0.22564697,8.03103886163837,3,11,2,3,0,2016,858.4777,883.2997,913.222
855.8867,0,1,23.49115397135419,0.017481462,0.21785481666666665,7.243260966030573,3,11,2,4,0,2016,850.8847,884.2716,910.3545
858.5046,0,1,23.436201985677105,0.017396260666666667,0.20768229000000002,6.549758306364893,3,11,2,5,0,2016,855.8867,915.9598,928.517
868.351,0,1,23.43719889322919,0.017361415333333335,0.20149739666666666,6.1691324322469505,3,11,2,6,0,2016,858.5046,931.5378,934.3816
980.2727,0,1,24.048181152343773,0.017748784666666666,0.19848632666666666,7.222461716145113,3,11,2,7,0,2016,868.351,1047.9963,1042.8578
1120.1954,0,1,24.666630045572944,0.017907466666666667,0.20768229333333332,8.608539209965638,3,11,2,8,0,2016,980.2727,1204.9378,1212.0886
1224.7998,0,1,25.278466796875023,0.017898647,0.22159830666666666,9.066272878554294,3,11,2,9,0,2016,1120.1954,1271.0046,1294.339
1312.3123,0,1,25.963728841145855,0.017976609,0.23978678333333336,9.594796878442702,3,11,2,10,0,2016,1224.7998,1340.7245,1327.5692
1349.2765000000002,0,1,26.385217285156276,0.018141348,0.24021403333333333,10.359267375689921,3,11,2,11,0,2016,1312.3123,1364.5894,1321.2634
1339.054,0,1,26.451623535156276,0.018235028666666667,0.24711100333333333,10.921522718561937,3,11,2,12,0,2016,1349.2765000000002,1346.435,1284.2132
1341.9796,0,1,26.347517903645855,0.01826259666666667,0.25408935666666665,11.112396990235267,3,11,2,13,0,2016,1339.054,1359.2496999999998,1320.5442
1316.1919,0,1,26.06219889322919,0.018229314333333333,0.25714111,10.869454667705668,3,11,2,14,0,2016,1341.9796,1354.8642,1302.3782
1295.4403,0,1,25.75177408854169,0.01820857266666667,0.25439453,10.327833002615948,3,11,2,15,0,2016,1316.1919,1312.4899,1274.9896
1219.9607,0,1,25.38385416666669,0.018228891666666667,0.23366292333333336,9.395053396741304,3,11,2,16,0,2016,1295.4403,1247.1974,1218.2181
1164.2928,0,1,24.97851969401044,0.018259763333333335,0.22294108333333337,8.09186814400078,3,11,2,17,0,2016,1219.9607,1186.5096,1156.6276
1207.1721,0,1,24.496993001302105,0.018260281,0.20904541000000001,6.556360069374075,3,11,2,18,0,2016,1164.2928,1218.7356,1229.8453
1178.6952,0,1,24.284112548828148,0.01818754133333333,0.1981608066666667,6.059099232689188,3,11,2,19,0,2016,1207.1721,1197.0691,1213.6203999999998
1145.9552,0,1,24.17462565104169,0.018130372333333335,0.1903483066666667,5.8868710308006795,3,11,2,20,0,2016,1178.6952,1153.4618,1164.7817
1103.2715,0,1,24.093733723958355,0.018085582666666666,0.17519124333333333,5.792900772629937,3,11,2,21,0,2016,1145.9552,1103.3813,1113.0202
1051.5953,0,1,24.024438476562523,0.018048948333333332,0.16672770333333334,5.881467745485214,3,11,2,22,0,2016,1103.2715,1043.7327,1055.7723
993.0165,0,1,23.980350748697944,0.018035907666666667,0.16459147333333332,6.005726739697534,3,11,2,23,0,2016,1051.5953,981.7453,992.3292
942.3196,1,1,23.93890787760419,0.018012825333333333,0.16666666666666666,5.984941403791808,3,11,3,0,0,2016,993.0165,915.9817,932.4437
896.3384,1,1,23.887801106770855,0.017974398333333336,0.16732788166666668,5.88726631367134,3,11,3,1,0,2016,942.3196,867.9721999999999,899.1397
868.2087,1,1,23.846714274088566,0.017925623666666664,0.17640177,5.738978109020189,3,11,3,2,0,2016,896.3384,858.4777,872.9522
848.4142,1,1,23.813623046875023,0.017871431333333333,0.19110107333333337,5.60222681573302,3,11,3,3,0,2016,868.2087,850.8847,862.5456999999999
849.9906,1,1,23.780613199869816,0.017814316,0.19661458333333334,5.334134954277715,3,11,3,4,0,2016,848.4142,855.8867,861.2165
857.6068,1,1,23.739597574869816,0.017753674,0.20710246,4.995169637450925,3,11,3,5,0,2016,849.9906,858.5046,886.2146
818.5834,1,1,23.734836832682316,0.017719532666666666,0.209136962,4.755958774439753,3,11,3,6,0,2016,857.6068,868.351,900.2704
849.9995,1,1,24.30903523763023,0.018079046333333335,0.20985921333333332,5.65528393348227,3,11,3,7,0,2016,818.5834,980.2727,1038.9462
909.1303,1,1,24.978204345703148,0.018140592,0.20997111333333332,6.931813557438349,3,11,3,8,0,2016,849.9995,1120.1954,1211.5039
960.597,1,1,25.677412923177105,0.018222648999999997,0.21577962000000003,7.148617764415761,3,11,3,9,0,2016,909.1303,1224.7998,1294.507
1017.7779,1,1,26.438836669921898,0.018249468666666668,0.21895345,6.966887921974462,3,11,3,10,0,2016,960.597,1312.3123,1363.7798
1064.1398,1,1,27.045831298828148,0.018278768333333334,0.22117106,6.839662683328157,3,11,3,11,0,2016,1017.7779,1349.2765000000002,1407.0916
1073.1551,1,1,27.514459228515648,0.01830838066666667,0.24017333999999999,6.93522039347715,3,11,3,12,0,2016,1064.1398,1339.054,1398.2283
1083.2547,1,1,27.751011149088566,0.018274804333333335,0.25718180333333335,6.9243424307551535,3,11,3,13,0,2016,1073.1551,1341.9796,1418.9987999999998
1085.5016,1,1,27.690901692708355,0.018256448666666664,0.2585652666666667,6.690850178325871,3,11,3,14,0,2016,1083.2547,1316.1919,1415.9467
1046.4375,1,1,27.391707356770855,0.018294375999999998,0.26590983,5.9435769481753935,3,11,3,15,0,2016,1085.5016,1295.4403,1379.3898
1017.3338,1,1,26.85633748372398,0.018306990999999998,0.25644938,5.866862102674969,3,11,3,16,0,2016,1046.4375,1219.9607,1305.4937
1027.0812,1,1,26.205977376302105,0.018441524,0.23449706999999997,6.0860837332282,3,11,3,17,0,2016,1017.3338,1164.2928,1230.2068
1117.2057,1,1,25.54804890950523,0.01876749933333333,0.21811930666666668,5.443619809201287,3,11,3,18,0,2016,1027.0812,1207.1721,1280.4108
1108.8671,1,1,25.220259602864612,0.018799434333333333,0.19814046666666665,5.349659245400307,3,11,3,19,0,2016,1117.2057,1178.6952,1267.9936
1096.0482,1,1,24.999302164713566,0.018687377666666668,0.17523193666666667,5.192087689543595,3,11,3,20,0,2016,1108.8671,1145.9552,1216.6191
1068.8058,1,1,24.810408528645855,0.018551426333333332,0.15709940666666666,5.023053840687518,3,11,3,21,0,2016,1096.0482,1103.2715,1171.3759
1024.5552,1,1,24.651086425781276,0.018413173,0.13905334433333336,4.821151814797746,3,11,3,22,0,2016,1068.8058,1051.5953,1115.0035
981.2285,1,1,24.514916992187523,0.018275446666666667,0.12942759266666667,4.609712374105228,3,11,3,23,0,2016,1024.5552,993.0165,1056.1206
931.2078,1,1,24.391625976562523,0.018148408666666668,0.125048319,4.468942584292646,3,11,4,0,0,2016,981.2285,942.3196,974.9507
909.2984,1,1,24.288476562500023,0.018057744333333334,0.125002541,4.499287238637945,3,11,4,1,0,2016,931.2078,896.3384,930.8589
885.1463,1,1,24.194431559244816,0.018001119333333333,0.12249501600000001,4.681545796940413,3,11,4,2,0,2016,909.2984,868.2087,912.8137
866.8076,1,1,24.081038411458355,0.017957855999999998,0.11809793966666667,4.745603594206712,3,11,4,3,0,2016,885.1463,848.4142,889.3113000000001
851.8069,1,1,23.96698404947919,0.017872444333333334,0.11451721333333333,4.695415804900804,3,11,4,4,0,2016,866.8076,849.9906,889.3598
862.8256,1,1,23.892785644531276,0.017782984999999998,0.11679077133333333,4.553156995967009,3,11,4,5,0,2016,851.8069,857.6068,898.1850000000001
835.4213,1,1,23.88862508138023,0.017746436,0.11365254866666667,4.3568673952414105,3,11,4,6,0,2016,862.8256,818.5834,908.015
900.1257,1,1,24.709588623046898,0.018183691333333335,0.10529581466666667,5.16571889139005,3,11,4,7,0,2016,835.4213,849.9995,1040.0147
971.3227,1,1,25.505181884765648,0.018352807999999998,0.10257975333333334,5.5648009475404026,3,11,4,8,0,2016,900.1257,909.1303,1234.8874
1063.6601,1,1,26.563439941406276,0.018398098666666668,0.12401326466666666,5.986934266750854,3,11,4,9,0,2016,971.3227,960.597,1341.4434
1111.2988,1,1,27.602034505208355,0.018439201000000002,0.16752115666666667,6.427242006347939,3,11,4,10,0,2016,1063.6601,1017.7779,1416.0722999999998
1145.4716999999998,1,1,28.358992513020855,0.018541741,0.20780436,6.885193091255464,3,11,4,11,0,2016,1111.2988,1064.1398,1446.4579
1137.9474,1,1,28.807092285156276,0.018603434000000002,0.24466960000000001,7.386090620749187,3,11,4,12,0,2016,1145.4716999999998,1073.1551,1438.231
1121.5986,1,1,29.028619384765648,0.018608975333333333,0.26859537333333333,7.82290376007586,3,11,4,13,0,2016,1137.9474,1083.2547,1462.7012
1107.5731,1,1,28.951786295572944,0.018577420666666664,0.2768147733333333,8.260306395563841,3,11,4,14,0,2016,1121.5986,1085.5016,1459.5043999999998
1111.3376999999998,1,1,28.405419921875023,0.018637813,0.26505533666666664,8.729251324532546,3,11,4,15,0,2016,1107.5731,1046.4375,1436.4552
